130727 9.0 14.0 8
130738 9.0 15.5 8
130808 10.0 16.0 8
130956 14.0 18.5 10
131002 16.0 18.5 10
131008 15.0 19.0 10
131014 12.0 20.5 10
131026 14.0 21.0 10
131050 10.0 25.5 10
131101 13.0 25.5 10
131107 14.0 24.5 10
131429 30.0 31.0 6
131446 29.0 32.0 9
131504 30.0 35.0 10
131516 29.0 36.0 9
131522 30.0 36.0 9
131534 29.0 35.5 10
131557 27.0 33.0 9
131609 29.0 33.0 9
131615 22.0 32.5 10
131627 28.0 31.0 9
131656 28.0 30.0 8
131738 16.0 32.0 8
131756 19.0 26.5 8
131802 21.0 29.0 9
131807 21.0 22.0 9
131831 14.0 21.0 9
131837 10.0 21.5 8
131849 13.0 20.0 8
131855 10.0 19.0 8
131907 11.0 20.0 9
131912 13.0 23.0 9
131918 12.0 24.5 8
131924 15.0 23.5 8
131930 12.0 30.0 8
131936 12.0 29.0 9
132000 9.0 26.0 9
132006 12.0 28.5 8
132023 11.0 25.0 8
132047 13.0 26.0 7
132059 16.0 24.0 8
132111 14.0 30.0 7
132123 23.0 29.0 8
132128 18.0 28.0 8
132134 22.0 31.0 7
132152 18.0 26.0 7
132204 21.0 26.0 7
132222 20.0 27.0 8
132228 20.0 26.0 7
132251 20.0 24.0 8
132257 19.0 24.0 7
132303 18.0 25.0 7
132309 19.0 25.0 7
132315 19.0 15.0 5
132321 18.0 15.0 5
132333 18.0 19.5 6
132339 14.0 20.0 6
132344 22.0 22.5 6
132350 15.0 21.0 7
132356 13.0 24.0 7
140002 16.0 22.0 6
140026 15.0 22.0 6
140107 15.0 23.0 7
140119 22.0 22.5 6
140131 20.0 23.0 6
140137 15.0 23.0 6
140149 19.0 22.5 6
140218 15.0 23.0 6
140236 13.0 24.0 7
140300 17.0 24.0 6
140318 16.0 22.0 5
140341 15.0 23.0 7
140347 14.0 23.0 7
140405 19.0 22.0 7
140411 17.0 22.0 6
140452 16.0 20.0 5
140516 17.0 21.0 7
140528 16.0 20.5 6
140557 17.0 22.0 7
140603 20.0 23.0 6
140609 19.0 22.0 7
140615 20.0 23.0 7
140627 15.0 23.0 6
140639 17.0 22.0 7
140651 15.0 22.0 7
140702 19.0 22.0 7
140708 16.0 22.0 8
140714 22.0 22.0 7
140720 21.0 22.5 8
140732 24.0 23.0 7
140738 22.0 24.0 8
140750 19.0 25.0 8
140808 19.0 22.0 7
140814 22.0 22.0 7
140819 20.0 22.0 7
140825 20.0 20.0 7
140843 19.0 23.0 7
140855 19.0 27.0 9
140940 32.0 33.0 9
141004 34.0 37.0 9
141009 36.0 39.0 9
141015 36.0 39.0 9
141109 31.0 41.0 10
141115 32.0 37.5 10
141126 30.0 36.0 10
141150 27.0 31.5 10
141202 24.0 36.5 10
141214 33.0 38.5 10
141220 30.0 35.0 9
141232 27.0 35.0 9
141313 36.0 39.0 9
141319 32.0 42.0 9
141325 32.0 41.0 9
141331 37.0 40.0 9
141436 30.0 45.0 8
141448 33.0 38.0 9
141500 28.0 38.0 9
141505 29.0 38.0 9
141517 27.0 38.0 9
141559 14.0 20.5 8
141605 12.0 23.0 9
141616 14.0 18.0 9
141646 14.0 19.0 8
141658 12.0 18.0 8
141704 13.0 18.5 8
141710 15.0 17.5 8
141739 11.0 18.5 8
141745 14.0 18.5 8
141803 12.0 16.0 8
141809 14.0 16.0 8
141821 14.0 17.5 8
141856 11.0 18.0 8
141938 14.0 17.0 7
142007 14.0 15.0 7
142043 14.0 16.0 7
142106 11.0 16.0 7
142112 10.0 16.0 7
142118 15.0 16.0 7
142136 11.0 14.0 7
142148 12.0 14.0 7
142217 15.0 13.0 7
142259 15.0 17.5 6
142310 14.0 16.5 6
142322 12.0 15.0 6
142340 9.0 14.5 6
142346 13.0 14.5 6
142352 11.0 13.0 6
150010 10.0 12.5 6
150016 9.0 12.5 6
150021 9.0 11.0 6
150051 9.0 8.0 6
150103 4.0 8.5 6
150115 5.0 8.0 6
150126 4.0 9.0 6
150132 10.0 9.0 6
150138 8.0 9.5 6
150202 6.0 9.0 6
150220 8.0 9.0 6
150243 6.0 10.5 6
150249 10.0 10.0 6
150307 10.0 13.0 6
150337 10.0 12.5 6
150348 9.0 12.5 6
150406 13.0 13.5 6
150418 11.0 14.0 6
150448 14.0 15.5 6
150453 12.0 14.5 6
150459 13.0 14.5 6
150535 12.0 16.5 6
150541 14.0 16.0 6
150547 10.0 16.5 6
150558 13.0 16.0 6
150616 11.0 18.0 6
150634 15.0 19.5 6
150640 13.0 20.5 6
150646 14.0 22.0 7
150703 19.0 21.0 7
150721 16.0 21.0 7
150733 15.0 21.0 7
150745 16.0 21.0 7
150751 14.0 21.0 7
150832 21.0 25.5 8
150838 21.0 26.5 8
150844 25.0 27.5 8
151004 24.0 27.0 8
151010 25.0 29.5 8
151016 27.0 28.5 8
151022 27.0 26.0 8
151028 28.0 25.5 8
151034 19.0 25.5 8
151046 21.0 24.0 8
151052 25.0 23.5 8
151110 20.0 22.0 8
151145 25.0 25.0 8
151151 22.0 25.0 8
151244 26.0 27.5 8
151308 44.0 42.0 8
151326 44.0 42.5 8
151337 45.0 44.0 8
151407 54.0 52.5 8
151437 73.0 72.5 8
151512 49.0 51.0 8
151524 39.0 46.0 8
151606 45.0 46.0 8
151635 31.0 36.0 8
151641 31.0 35.0 8
151659 29.0 30.0 7
151711 30.0 32.0 7
151729 22.0 29.0 7
151734 23.0 30.0 7
151810 28.0 31.0 7
151828 29.0 34.0 7
151834 25.0 34.0 7
151845 28.0 35.0 7
151851 30.0 31.0 7
151909 30.0 31.0 7
151915 30.0 31.0 7
151921 30.0 31.0 7
151933 31.0 32.0 7
